Unnamed: 0,subjectGroup,subject,age,sex,education,handedness,TaskName,BlockNumber,stimPos,stim1,stim2,shape,MATCHkey,RT,correct,response,condition,TaskType,Association
18310,13,11,19,female,College or Technical school,right-handed,RG1_YN,2.0,-400,pentagon,,neutral,Yneutral_j,839,1.0,j,single,RG_incongruent,neutral
18410,13,11,19,female,College or Technical school,right-handed,RG1_YN,2.0,-400,kite,,you,Yneutral_j,716,1.0,j,single,RG_incongruent,you
18510,13,11,19,female,College or Technical school,right-handed,RG1_YN,2.0,-400,trapeze,,friend,Yneutral_j,775,1.0,k,single,RG_incongruent,friend
18610,13,11,19,female,College or Technical school,right-handed,RG1_YN,2.0,400; -400,trapeze,square,friendhappy,Yneutral_j,682,1.0,k,pair,RG_incongruent,friendhappy
18710,13,11,19,female,College or Technical school,right-handed,RG1_YN,2.0,400; -400,square,trapeze,happyfriend,Yneutral_j,717,1.0,k,pair,RG_incongruent,happyfriend
18810,13,11,19,female,College or Technical school,right-handed,RG1_YN,2.0,-400,kite,,you,Yneutral_j,746,1.0,j,single,RG_incongruent,you
18910,13,11,19,female,College or Technical school,right-handed,RG1_YN,2.0,-400,trapeze,,friend,Yneutral_j,854,1.0,k,single,RG_incongruent,friend
19010,13,11,19,female,College or Technical school,right-handed,RG1_YN,2.0,400,trapeze,,friend,Yneutral_j,654,1.0,k,single,RG_incongruent,friend
19114,13,11,19,female,College or Technical school,right-handed,RG1_YN,2.0,400; -400,square,trapeze,happyfriend,Yneutral_j,661,1.0,k,pair,RG_incongruent,happyfriend
19212,13,11,19,female,College or Technical school,right-handed,RG1_YN,2.0,400,trapeze,,friend,Yneutral_j,829,1.0,k,single,RG_incongruent,friend
19310,13,11,19,female,College or Technical school,right-handed,RG1_YN,2.0,400,kite,,you,Yneutral_j,702,1.0,j,single,RG_incongruent,you
19410,13,11,19,female,College or Technical school,right-handed,RG1_YN,2.0,-400,pentagon,,neutral,Yneutral_j,1188,1.0,j,single,RG_incongruent,neutral
19510,13,11,19,female,College or Technical school,right-handed,RG1_YN,2.0,400,kite,,you,Yneutral_j,744,1.0,j,single,RG_incongruent,you
19610,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,trapeze,,friend,Yneutral_j,714,1.0,k,single,RG_incongruent,friend
19710,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,square,,happy,Yneutral_j,827,1.0,k,single,RG_incongruent,happy
19810,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,kite,,you,Yneutral_j,637,1.0,j,single,RG_incongruent,you
19910,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,square,trapeze,happyfriend,Yneutral_j,671,0.0,j,pair,RG_incongruent,happyfriend
20010,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,trapeze,square,friendhappy,Yneutral_j,989,0.0,j,pair,RG_incongruent,friendhappy
20114,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,pentagon,kite,neutralyou,Yneutral_j,703,1.0,j,pair,RG_incongruent,neutralyou
20212,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,kite,,you,Yneutral_j,855,1.0,j,single,RG_incongruent,you
20310,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,pentagon,,neutral,Yneutral_j,804,1.0,j,single,RG_incongruent,neutral
20410,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,pentagon,kite,neutralyou,Yneutral_j,744,1.0,j,pair,RG_incongruent,neutralyou
20510,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,trapeze,,friend,Yneutral_j,734,1.0,k,single,RG_incongruent,friend
20610,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,pentagon,,neutral,Yneutral_j,690,1.0,j,single,RG_incongruent,neutral
20710,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,square,,happy,Yneutral_j,833,1.0,k,single,RG_incongruent,happy
20810,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,square,,happy,Yneutral_j,984,1.0,k,single,RG_incongruent,happy
20910,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,kite,pentagon,youneutral,Yneutral_j,765,1.0,j,pair,RG_incongruent,youneutral
21010,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,trapeze,,friend,Yneutral_j,703,1.0,k,single,RG_incongruent,friend
21114,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,trapeze,square,friendhappy,Yneutral_j,717,1.0,k,pair,RG_incongruent,friendhappy
21212,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,square,trapeze,happyfriend,Yneutral_j,753,1.0,k,pair,RG_incongruent,happyfriend
21310,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,trapeze,,friend,Yneutral_j,738,1.0,k,single,RG_incongruent,friend
21410,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,square,trapeze,happyfriend,Yneutral_j,688,1.0,k,pair,RG_incongruent,happyfriend
21510,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,pentagon,,neutral,Yneutral_j,660,1.0,j,single,RG_incongruent,neutral
21610,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,pentagon,kite,neutralyou,Yneutral_j,719,1.0,j,pair,RG_incongruent,neutralyou
21710,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,kite,pentagon,youneutral,Yneutral_j,590,1.0,j,pair,RG_incongruent,youneutral
21810,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,kite,,you,Yneutral_j,615,1.0,j,single,RG_incongruent,you
21910,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,square,,happy,Yneutral_j,534,0.0,j,single,RG_incongruent,happy
22010,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,trapeze,,friend,Yneutral_j,700,1.0,k,single,RG_incongruent,friend
22114,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,trapeze,,friend,Yneutral_j,623,1.0,k,single,RG_incongruent,friend
22212,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,trapeze,square,friendhappy,Yneutral_j,658,1.0,k,pair,RG_incongruent,friendhappy
22310,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,pentagon,,neutral,Yneutral_j,732,1.0,j,single,RG_incongruent,neutral
22410,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,pentagon,,neutral,Yneutral_j,680,1.0,j,single,RG_incongruent,neutral
22510,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,square,,happy,Yneutral_j,874,1.0,k,single,RG_incongruent,happy
22610,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,square,,happy,Yneutral_j,493,1.0,k,single,RG_incongruent,happy
22710,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,trapeze,,friend,Yneutral_j,791,1.0,k,single,RG_incongruent,friend
22810,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,kite,pentagon,youneutral,Yneutral_j,628,1.0,j,pair,RG_incongruent,youneutral
22910,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,trapeze,square,friendhappy,Yneutral_j,788,1.0,k,pair,RG_incongruent,friendhappy
23010,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,kite,,you,Yneutral_j,912,1.0,j,single,RG_incongruent,you
23114,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,pentagon,,neutral,Yneutral_j,622,1.0,j,single,RG_incongruent,neutral
23212,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,trapeze,,friend,Yneutral_j,644,1.0,k,single,RG_incongruent,friend
23310,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,kite,,you,Yneutral_j,920,1.0,j,single,RG_incongruent,you
23410,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,pentagon,,neutral,Yneutral_j,1084,0.0,k,single,RG_incongruent,neutral
23510,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,kite,pentagon,youneutral,Yneutral_j,955,1.0,j,pair,RG_incongruent,youneutral
23610,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,square,trapeze,happyfriend,Yneutral_j,666,1.0,k,pair,RG_incongruent,happyfriend
23710,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,pentagon,kite,neutralyou,Yneutral_j,852,1.0,j,pair,RG_incongruent,neutralyou
23810,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,square,,happy,Yneutral_j,1040,1.0,k,single,RG_incongruent,happy
23910,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,kite,,you,Yneutral_j,688,1.0,j,single,RG_incongruent,you
24010,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,trapeze,square,friendhappy,Yneutral_j,785,1.0,k,pair,RG_incongruent,friendhappy
24114,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,kite,,you,Yneutral_j,751,1.0,j,single,RG_incongruent,you
24212,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,kite,,you,Yneutral_j,633,1.0,j,single,RG_incongruent,you
24310,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,pentagon,,neutral,Yneutral_j,735,1.0,j,single,RG_incongruent,neutral
24410,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,square,,happy,Yneutral_j,538,1.0,k,single,RG_incongruent,happy
24510,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,pentagon,,neutral,Yneutral_j,743,1.0,j,single,RG_incongruent,neutral
24610,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,pentagon,kite,neutralyou,Yneutral_j,689,1.0,j,pair,RG_incongruent,neutralyou
24710,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,kite,pentagon,youneutral,Yneutral_j,583,1.0,j,pair,RG_incongruent,youneutral
24810,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400; -400,square,trapeze,happyfriend,Yneutral_j,663,1.0,k,pair,RG_incongruent,happyfriend
24910,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,trapeze,,friend,Yneutral_j,620,1.0,k,single,RG_incongruent,friend
25010,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,square,,happy,Yneutral_j,555,1.0,k,single,RG_incongruent,happy
25114,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,pentagon,,neutral,Yneutral_j,594,1.0,j,single,RG_incongruent,neutral
25212,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,-400,kite,,you,Yneutral_j,685,1.0,j,single,RG_incongruent,you
25310,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,trapeze,,friend,Yneutral_j,506,1.0,k,single,RG_incongruent,friend
25410,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,kite,,you,Yneutral_j,624,1.0,j,single,RG_incongruent,you
25510,13,11,19,female,College or Technical school,right-handed,RG1_YN,3.0,400,square,,happy,Yneutral_j,610,1.0,k,single,RG_incongruent,happy
38114,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,rhomboid,,happy,Yhappy_G,740,1.0,g,single,RG_congruent,happy
38212,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,rhomboid,,happy,Yhappy_G,603,1.0,g,single,RG_congruent,happy
38310,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,rhomboid,,happy,Yhappy_G,447,1.0,g,single,RG_congruent,happy
38410,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,triangle,,friend,Yhappy_G,692,1.0,h,single,RG_congruent,friend
38510,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,diamond,,you,Yhappy_G,737,1.0,g,single,RG_congruent,you
38610,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,triangle,octagon,friendneutral,Yhappy_G,676,1.0,h,pair,RG_congruent,friendneutral
38710,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,diamond,,you,Yhappy_G,649,1.0,g,single,RG_congruent,you
38810,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,octagon,triangle,neutralfriend,Yhappy_G,603,1.0,h,pair,RG_congruent,neutralfriend
38910,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,octagon,,neutral,Yhappy_G,593,1.0,h,single,RG_congruent,neutral
39010,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,octagon,,neutral,Yhappy_G,532,1.0,h,single,RG_congruent,neutral
39114,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,diamond,,you,Yhappy_G,615,1.0,g,single,RG_congruent,you
39212,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,triangle,,friend,Yhappy_G,646,1.0,h,single,RG_congruent,friend
39310,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,rhomboid,diamond,happyyou,Yhappy_G,1144,1.0,g,pair,RG_congruent,happyyou
39410,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,diamond,,you,Yhappy_G,717,1.0,g,single,RG_congruent,you
39510,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,octagon,,neutral,Yhappy_G,632,1.0,h,single,RG_congruent,neutral
39610,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,diamond,rhomboid,youhappy,Yhappy_G,733,1.0,g,pair,RG_congruent,youhappy
39710,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,rhomboid,,happy,Yhappy_G,793,0.0,h,single,RG_congruent,happy
39810,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,triangle,octagon,friendneutral,Yhappy_G,792,1.0,h,pair,RG_congruent,friendneutral
39910,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,rhomboid,,happy,Yhappy_G,765,1.0,g,single,RG_congruent,happy
40010,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,diamond,,you,Yhappy_G,554,1.0,g,single,RG_congruent,you
40114,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,octagon,,neutral,Yhappy_G,586,1.0,h,single,RG_congruent,neutral
40212,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,triangle,octagon,friendneutral,Yhappy_G,714,1.0,h,pair,RG_congruent,friendneutral
40310,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,diamond,rhomboid,youhappy,Yhappy_G,649,1.0,g,pair,RG_congruent,youhappy
40410,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,diamond,,you,Yhappy_G,742,1.0,g,single,RG_congruent,you
40510,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,octagon,,neutral,Yhappy_G,684,1.0,h,single,RG_congruent,neutral
40610,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,triangle,,friend,Yhappy_G,1173,1.0,h,single,RG_congruent,friend
40710,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,rhomboid,diamond,happyyou,Yhappy_G,1245,0.0,h,pair,RG_congruent,happyyou
40810,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,triangle,,friend,Yhappy_G,1005,1.0,h,single,RG_congruent,friend
40910,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,octagon,triangle,neutralfriend,Yhappy_G,716,1.0,h,pair,RG_congruent,neutralfriend
41014,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,diamond,,you,Yhappy_G,646,1.0,g,single,RG_congruent,you
41114,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,rhomboid,,happy,Yhappy_G,957,1.0,g,single,RG_congruent,happy
41213,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,rhomboid,,happy,Yhappy_G,829,1.0,g,single,RG_congruent,happy
41311,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,rhomboid,diamond,happyyou,Yhappy_G,937,1.0,g,pair,RG_congruent,happyyou
41411,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,octagon,triangle,neutralfriend,Yhappy_G,638,1.0,h,pair,RG_congruent,neutralfriend
41510,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,diamond,rhomboid,youhappy,Yhappy_G,726,1.0,g,pair,RG_congruent,youhappy
41610,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,triangle,,friend,Yhappy_G,727,1.0,h,single,RG_congruent,friend
41710,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,rhomboid,,happy,Yhappy_G,727,1.0,g,single,RG_congruent,happy
41810,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,octagon,,neutral,Yhappy_G,633,1.0,h,single,RG_congruent,neutral
41910,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,octagon,,neutral,Yhappy_G,623,1.0,h,single,RG_congruent,neutral
42010,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,triangle,,friend,Yhappy_G,514,1.0,h,single,RG_congruent,friend
42114,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,rhomboid,diamond,happyyou,Yhappy_G,921,1.0,g,pair,RG_congruent,happyyou
42212,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,diamond,,you,Yhappy_G,668,1.0,g,single,RG_congruent,you
42310,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,rhomboid,diamond,happyyou,Yhappy_G,712,1.0,g,pair,RG_congruent,happyyou
42410,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,octagon,triangle,neutralfriend,Yhappy_G,488,1.0,h,pair,RG_congruent,neutralfriend
42510,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,octagon,triangle,neutralfriend,Yhappy_G,491,1.0,h,pair,RG_congruent,neutralfriend
42610,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,diamond,,you,Yhappy_G,578,1.0,g,single,RG_congruent,you
42710,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,rhomboid,,happy,Yhappy_G,856,1.0,g,single,RG_congruent,happy
42810,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,octagon,,neutral,Yhappy_G,620,1.0,h,single,RG_congruent,neutral
42910,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,diamond,,you,Yhappy_G,899,0.0,h,single,RG_congruent,you
43010,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,-400,octagon,,neutral,Yhappy_G,652,1.0,h,single,RG_congruent,neutral
43114,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,octagon,,neutral,Yhappy_G,691,1.0,h,single,RG_congruent,neutral
43212,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400,triangle,,friend,Yhappy_G,820,1.0,h,single,RG_congruent,friend
43310,13,11,19,female,College or Technical school,right-handed,RG2_YH,1.0,400; -400,diamond,rhomboid,youhappy,Yhappy_G,631,0.0,h,pair,RG_congruent,youhappy
